"ID de la réponse","Date de soumission","Dernière page","Langue de départ","Tête de série","Date de lancement","Date de la dernière action","Adresse IP","Quelle est votre filière d'études ? ","Quelle âge avez-vous ? ","Quelle est votre genre ?  [homme]","Quelle est votre genre ?  [femme]","Quelle est votre genre ?  [autre]","Quelle est votre genre ?  [je ne préfère pas répondre]","Quel est le niveau de diplôme le plus élevé atteint par l'un de vos parents (ou tuteurs légaux) ?","Dans quelle mesure êtes-vous d'accord ou pas d'accord avec les affirmations suivantes ?   [Les traditions ne doivent pas être préservées à tout prix. ]","Dans quelle mesure êtes-vous d'accord ou pas d'accord avec les affirmations suivantes ?   [Les femmes devraient être protégées par les hommes. ]","Dans quelle mesure êtes-vous d'accord ou pas d'accord avec les affirmations suivantes ?   [Je n'ai jamais menti. ]","Dans quelle mesure êtes-vous d'accord ou pas d'accord avec les affirmations suivantes ?   [De nos jours, les efforts pour promouvoir l'égalité hommes-femmes vont parfois trop loin.]","Dans quelle mesure êtes-vous d'accord ou pas d'accord avec les affirmations suivantes ?   [Dans un couple, même si les deux partenaires travaillent, c'est avant tout à l'homme de subvenir aux besoins financiers de la famille.]","Au cours des sept derniers jours, combien de temps en moyenne avez-vous consacré chaque jour à suivre l’actualité ?"," 	Veuillez noter que cette enquête est entièrement anonyme. 	Il n’y a pas de bonnes ou de mauvaises réponses. 	Nous nous intéressons uniquement à vos impressions et opinions personnelles. 	Vos réponses ne peuvent en aucun cas être reliées à votre identité. 	Nous vous invitons à répondre aussi honnêtement que possible, même si vous hésitez ou ressentez des sentiments partagés.  ","{rand(1,4)}"," "," "," "," ","Est-ce que la personne décédée est une femme ou un homme ? ","Quel âge la personne a au moment de son décès ? ","Sur la base des éléments présentés dans l’article, dans quelle mesure êtes-vous d’accord avec les affirmations suivantes ? [Les circonstances peuvent atténuer la responsabilité de l'auteur.  ]","Sur la base des éléments présentés dans l’article, dans quelle mesure êtes-vous d’accord avec les affirmations suivantes ? [Cet évènement résulte d'une perte de contrôle.]","Sur la base des éléments présentés dans l’article, dans quelle mesure êtes-vous d’accord avec les affirmations suivantes ? [L’auteur est moralement responsable du décès de la victime.]","À l'issue de cette enquête, un participant.e sera tiré.e au sort. Si vous êtes sélectionné.e, nous effectuerons un don anonyme de 100 euros en suivant vos instructions de répartition de ce don entre les deux organisations suivantes. Veuillez indiquer comment vous souhaitez effectuer la répartition de votre don (100%) entre les deux organisations. Inscrivez-uniquement les chiffres (sans le %) dans chaque case, et assurez-vous que le total de vos deux réponses soit exactement égal à 100.       [Une organisation qui prône une offre plus élevée de spécialistes dans le soutien psychologique aux couples et aux ruptures.]","À l'issue de cette enquête, un participant.e sera tiré.e au sort. Si vous êtes sélectionné.e, nous effectuerons un don anonyme de 100 euros en suivant vos instructions de répartition de ce don entre les deux organisations suivantes. Veuillez indiquer comment vous souhaitez effectuer la répartition de votre don (100%) entre les deux organisations. Inscrivez-uniquement les chiffres (sans le %) dans chaque case, et assurez-vous que le total de vos deux réponses soit exactement égal à 100.       [Une organisation qui réclame une réforme des services policiers et judiciaires chargés des affaires de violences conjugales. ]","Suite à cet évènement, quelle est la probabilité, selon vous, que le système judiciaire condamne l'auteur des faits à la hauteur de la gravité de l'acte ?","À votre avis, combien de femmes ont été tuées par leur partenaire ou ex-partenaire en Belgique l’année dernière ?Merci de donner votre meilleure estimation ci-dessous :","À votre avis, combien d'hommes ont été tués par leur partenaire ou ex-partenaire en Belgique l’année dernière ?Merci de donner votre meilleure estimation ci-dessous :","Nous nous intéressons également à la manière dont cette situation est perçue par d’autres personnes.  Selon vous, comment la plupart des Belges seraient-ils d'accord avec les affirmations suivantes ?   [Les circonstances peuvent atténuer la responsabilité de l'auteur.  ]","Nous nous intéressons également à la manière dont cette situation est perçue par d’autres personnes.  Selon vous, comment la plupart des Belges seraient-ils d'accord avec les affirmations suivantes ?   [Cet évènement résulte d'une perte de contrôle.]","Nous nous intéressons également à la manière dont cette situation est perçue par d’autres personnes.  Selon vous, comment la plupart des Belges seraient-ils d'accord avec les affirmations suivantes ?   [L’auteur est moralement responsable du décès de la victime..]","Avez-vous eu l’impression que ce questionnaire était biaisé ?","Souhaitez-vous nous communiquer quelque chose par rapport à ce questionnaire ou voulez-vous nous faire part d'autres commentaires ?","Temps total :","Durée pour le groupe : Partie 1 ","Durée pour la question: G04Q18","Durée pour la question: G01Q03","Durée pour la question: G01Q02","Durée pour la question: G01Q15","Durée pour la question: G00Q05","Durée pour la question: G01Q19","Durée pour le groupe : Note importante avant de continuer","Durée pour la question: G02Q22","Durée pour le groupe : Article de presse ","Durée pour la question: randq","Durée pour la question: G03Q28","Durée pour la question: G02Q09","Durée pour la question: G01Q18","Durée pour la question: G03Q27","Durée pour le groupe : Nous souhaitons vérifier que vous êtes attentif·ve","Durée pour la question: G02Q06","Durée pour la question: G02Q07","Durée pour le groupe : ","Durée pour la question: G05Q25","Durée pour la question: G04Q12","Durée pour la question: G04Q21","Durée pour la question: G04Q25","Durée pour la question: G04Q25Copy","Durée pour le groupe : La société Belge ","Durée pour la question: G05Q23Copy","Durée pour le groupe : Fin du questionnaire ","Durée pour la question: G03Q13","Durée pour la question: G03Q14"
"27","2026-03-24 15:23:26","7","fr","235691966","2026-03-24 15:17:20","2026-03-24 15:23:26","109.142.98.229","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","D'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","Moins d'une demi-heure","","4",,,,,"homme","42","Légèrement d'accord","Légèrement pas d'accord","Légèrement d'accord","40","60","Plutôt Improbable","Plus de 70","Entre 10 et 20","Légèrement d'accord","Légèrement d'accord","Légèrement pas d'accord","Non","","370.25","79.76",,,,,,,"7.49",,"81.48",,,,,,"9.79",,,"134.88",,,,,,"39.47",,"17.38",,
"28",,"4","fr","355351625","2026-03-24 15:17:54","2026-03-24 15:20:02","92.48.148.176","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","D'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","Moins d'une demi-heure","","2",,,,,"homme","42","","","",,,,,,"","","","N/A",,"128.73","87.16",,,,,,,"6.35",,"24.87",,,,,,"10.35",,,,,,,,,,,,,
"29",,"4","fr","588743339","2026-03-24 15:18:12","2026-03-24 15:19:40","94.109.74.229","","22-23","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","Neutre","D'accord","Pas d'accord","D'accord","Pas d'accord","Moins d'une demi-heure","","2",,,,,"homme","42","","","",,,,,,"","","","N/A",,"89.91","64.64",,,,,,,"3.19",,"2.1",,,,,,"19.98",,,,,,,,,,,,,
"30","2026-03-24 15:26:26","7","fr","1769411957","2026-03-24 15:18:26","2026-03-24 15:26:25","94.109.52.98","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","D'accord","Neutre","Pas du tout d'accord","Pas d'accord","Neutre","Moins d'une demi-heure","","2",,,,,"femme","42","Plutôt pas d'accord","Pas du tout d'accord","Tout à fait d'accord","30","70","Plutôt probable","Entre 50 et 60","Entre 10 et 20","Légèrement d'accord","Plutôt d'accord","Tout à fait d'accord","Non","","480.58","135.98",,,,,,,"5.49",,"34.5",,,,,,"13.36",,,"199.22",,,,,,"69.03",,"23",,
"31","2026-03-24 15:24:38","7","fr","1349778562","2026-03-24 15:19:03","2026-03-24 15:24:38","94.109.21.181","","22-23","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","Pas d'accord","Neutre","Pas du tout d'accord","D'accord","Neutre","Pas de temps consacré à l’actualité","","2",,,,,"homme","42","Plutôt pas d'accord","Neutre","","","","Ni improbable ni probable","Je ne sais pas/je préfère ne pas répondre","Je ne sais pas/je préfère ne pas répondre","Légèrement d'accord","","","Non","","336.14","83.31",,,,,,,"7.2",,"35.44",,,,,,"21.24",,,"130.1",,,,,,"39.45",,"19.4",,
"32","2026-03-27 15:18:15","7","fr","299127041","2026-03-27 15:13:30","2026-03-27 15:18:15","130.104.151.69","","18-19","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","D'accord","D'accord","Pas du tout d'accord","D'accord","D'accord","30 minutes à 1 heure","","4",,,,,"homme","42","Légèrement d'accord","Neutre","Tout à fait d'accord","20","80","Plutôt probable","Entre 50 et 60","Entre 20 et 40","Légèrement d'accord","Plutôt d'accord","Neutre","Non","","287.45","76.23",,,,,,,"4.72",,"34.28",,,,,,"9.19",,,"123.51",,,,,,"27.04",,"12.48",,
"33","2026-03-27 15:18:39","7","fr","1969703732","2026-03-27 15:13:32","2026-03-27 15:18:39","94.108.2.68","","22-23","Non","Oui","Non","Non","Enseignement secondaire supérieur (CESS ou équivalent)","Pas d'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","Neutre","Moins d'une demi-heure","","1",,,,,"homme","42","Pas du tout d'accord","Légèrement d'accord","Tout à fait d'accord","40","60","Très improbable","Plus de 70","Entre 10 et 20","Plutôt d'accord","Plutôt d'accord","Tout à fait d'accord","Non","","310.93","108.22",,,,,,,"3.73",,"51.3",,,,,,"8.81",,,"108.73",,,,,,"24.28",,"5.86",,
"34","2026-03-27 15:17:56","7","fr","1072516753","2026-03-27 15:13:39","2026-03-27 15:17:56","130.104.163.21","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","Neutre","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","Moins d'une demi-heure","","1",,,,,"homme","42","Plutôt pas d'accord","Neutre","Plutôt d'accord","20","80","Plutôt probable","Plus de 70","Entre 20 et 40","Plutôt pas d'accord","Plutôt pas d'accord","Plutôt d'accord","Non","","261.35","62.41",,,,,,,"3.13",,"28.73",,,,,,"10.69",,,"115.71",,,,,,"28.9",,"11.78",,
"35","2026-03-27 15:18:46","7","fr","167242128","2026-03-27 15:13:40","2026-03-27 15:18:46","130.104.163.203","","20-21","Non","Oui","Non","Non","Enseignement secondaire supérieur (CESS ou équivalent)","Tout à fait d'accord","Tout à fait d'accord","Pas du tout d'accord","Pas du tout d'accord","Tout à fait d'accord","30 minutes à 1 heure","","4","",,,,"homme","42","Légèrement pas d'accord","Plutôt d'accord","Tout à fait d'accord","50","50","Plutôt Improbable","Plus de 70","Entre 10 et 20","Légèrement pas d'accord","Plutôt d'accord","Tout à fait d'accord","Non","","309.14","63.8",,,,,,,"8.82",,"41.49",,,,,,"10.5",,,"132.21",,,,,,"34.64",,"17.68",,
"36","2026-03-27 15:17:50","7","fr","810980481","2026-03-27 15:13:41","2026-03-27 15:17:50","130.104.149.128","","18-19","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","Neutre","Neutre","Pas du tout d'accord","Neutre","Pas du tout d'accord","Moins d'une demi-heure","","3",,,,,"femme","42","Plutôt pas d'accord","Neutre","Neutre","50","50","","Entre 40 et 50","Entre 10 et 20","","","","Non","","251.2","90.36",,,,,,,"3.41",,"11.6",,,,,,"11.86",,,"111.06",,,,,,"12.87",,"10.04",,
"37","2026-03-27 15:18:57","7","fr","1097980814","2026-03-27 15:13:43","2026-03-27 15:18:57","130.104.164.22","","18-19","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","D'accord","Neutre","Pas du tout d'accord","Pas d'accord","Neutre","30 minutes à 1 heure","","2",,,,,"femme","42","Légèrement d'accord","Pas du tout d'accord","Plutôt d'accord","40","60","Plutôt Improbable","Entre 40 et 50","Entre 10 et 20","Plutôt d'accord","Légèrement pas d'accord","Plutôt d'accord","Oui","","316.26","115.83",,,,,,,"9.04",,"33.95",,,,,,"8.82",,,"115.88",,,,,,"24.85",,"7.89",,
"38","2026-03-27 15:19:39","7","fr","456706996","2026-03-27 15:13:49","2026-03-27 15:19:39","130.104.166.49","","18-19","Non","Oui","Non","Non","Enseignement secondaire supérieur (CESS ou équivalent)","Tout à fait d'accord","D'accord","Pas du tout d'accord","Pas du tout d'accord","Neutre","Je ne sais pas","","1",,"",,,"femme","42","Pas du tout d'accord","","Tout à fait d'accord","45","55","Plutôt Improbable","Entre 30 et 40","Moins de 10","","","","Oui","Le questionnaire est plutôt incitatif dans notre jugement mais le feminicide est une chose réelle et déplorable.","352.29","66.18",,,,,,,"7.99",,"27.84",,,,,,"8.44",,,"135.54",,,,,,"23.21",,"83.09",,
"39","2026-03-27 15:21:42","7","fr","157712104","2026-03-27 15:13:56","2026-03-27 15:21:42","130.104.167.220","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","D'accord","Pas d'accord","Pas du tout d'accord","Pas d'accord","","30 minutes à 1 heure","","4",,,,,"homme","42","Plutôt pas d'accord","Neutre","Plutôt d'accord","","","Très probable","Entre 50 et 60","Entre 10 et 20","Neutre","Neutre","Plutôt d'accord","Oui","","469.63","112.83",,,,,,,"4.38",,"35.86",,,,,,"17.23",,,"173.63",,,,,,"112.63",,"13.07",,
"40","2026-03-27 15:23:02","7","fr","2102075606","2026-03-27 15:14:09","2026-03-27 15:23:02","130.104.160.134","","32 et plus","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","Neutre","D'accord","Tout à fait d'accord","Pas du tout d'accord","D'accord","plus de 2 heures","","1",,,,,"homme","42","Pas du tout d'accord","Plutôt pas d'accord","Tout à fait d'accord","","Choisissez-en une.","Ni improbable ni probable","Entre 20 et 30","Entre 10 et 20","Tout à fait d'accord","Neutre","Tout à fait d'accord","Non","","536.06","114.94",,,,,,,"9.49",,"54.72",,,,,,"16.47",,,"303.19",,,,,,"23.52",,"13.73",,
"41","2026-03-27 15:50:39","7","fr","2120688367","2026-03-27 15:46:21","2026-03-27 15:50:39","94.109.189.219","","20-21","Non","Oui","Non","Non","Enseignement supérieur de type long (Bachelier de transition, Master)","D'accord","Pas d'accord","Pas du tout d'accord","Pas du tout d'accord","Pas du tout d'accord","1 à 2 heures","","2",,,,,"femme","42","Pas du tout d'accord","Pas du tout d'accord","Tout à fait d'accord","20%","80%","Ni improbable ni probable","Plus de 70","Moins de 10","Légèrement pas d'accord","Légèrement d'accord","Plutôt d'accord","Oui","","261.52","75.78",,,,,,,"7.65",,"24.06",,,,,,"13.32",,,"99.72",,,,,,"35.06",,"5.93",,
"42","2026-03-27 15:51:34","7","fr","1553829630","2026-03-27 15:46:25","2026-03-27 15:51:34","130.104.148.212","","18-19","Non","Oui","Non","Non","Enseignement supérieur de type court (Bachelier de Haute École, Brevet)","Pas d'accord","Neutre","Pas du tout d'accord","Neutre","Pas d'accord","Moins d'une demi-heure","","2",,,"",,"homme","42","Pas du tout d'accord","Neutre","Légèrement d'accord","40","60","Ni improbable ni probable","Plus de 70","Entre 20 et 40","Plutôt d'accord","Plutôt d'accord","Légèrement d'accord","Non","","309.95","80.19",,,,,,,"10.06",,"38.05",,,,,,"12.18",,,"136.13",,,,,,"25.99",,"7.35",,
"43","2026-03-27 15:51:51","7","fr","1400609566","2026-03-27 15:46:28","2026-03-27 15:51:51","130.104.163.79","","20-21","Non","Non","Oui","Non","Enseignement secondaire supérieur (CESS ou équivalent)","D'accord","Pas d'accord","Pas du tout d'accord","Tout à fait d'accord","Pas du tout d'accord","30 minutes à 1 heure","","1",,,,,"homme","42","Pas du tout d'accord","Légèrement d'accord","Tout à fait d'accord","50","50","Plutôt Improbable","Entre 50 et 60","Entre 10 et 20","Plutôt d'accord","Tout à fait d'accord","Neutre","Non","","325.64","70.17",,,,,,,"5.7",,"44.36",,,,,,"14.39",,,"121.1",,,,,,"42.02",,"27.9",,
